NAZIONE;TERPA_DESCR_ENTE_CIRC;LISTE_DESCR_LISTA;MAX(VOTI_PREF.CANDI_DESCR_COGNOME);MAX(VOTI_PREF.CANDI_DESCR_NOME);PREFERENZE
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;NAPOLITANO;LUIGI;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;GENTILE;STEFANIA;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;D'AMATO;ROSA;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;RANIERI;GIANLUCA;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;RESCIGNO;MICHELA;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;FURORE;MARIO;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;DE GIGLIO;ALBERTO CLAUDIO;0
IRLANDA;IV : ITALIA MERIDIONALE;MOVIMENTO 5 STELLE;DI MATTEO;ANTIMINA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;BOTTA;VINCENZO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;BRUNO;ANNUNZIATA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;RINALDINI;DANIELA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;CERIELLO;CRISTIANO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;RAVICINI;ANNA TONIA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;ZANIN;LUISANTONIO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;MUSACCHIO;ALBERTO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;MONTORO;ALBERTO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO ANIMALISTA;CAMPANA;ISABELLA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;BERGAMINI;LAURA;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;RIZZO;MARCO;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;BASTONE;GIOVANNINA;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;PANO;ROBERTO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;VERARDI;MARIANGELA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;SATTEL;INGRID;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;ADAMO;FRANCESCO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;AQUINO;DOMENICO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;FIRMANI;LUCIA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;CATELLO;SALVATORE;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;BIANCINI;LAURA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;D'ANTONI;ELEONORA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;BERNARDINI;ALDO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;STEFANI;SILVIA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;MUSTILLO;ALESSANDRO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;MOSAICO;PALMO ANTONINO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;NENNA;GENNARO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO COMUNISTA;GIANNINI;DANIELA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;ROBERTI;FRANCO;12
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;PICIERNO;GIUSEPPINA;4
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;COZZOLINO;ANDREA;4
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;GENTILE;ELENA;3
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;NUCERA ;LUCIA ANITA;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;CERRONI;CATERINA;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;BALLO;GERARTA;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;CAPUTO;NICOLA;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;STOMEO;IVAN;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;FERRANDINO;GIUSEPPE;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;PAOLUCCI;MASSIMO;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;VERDOLIVA;MARIELLA;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;IACUCCI;FRANCESCO ANTONIO;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;MARRO;ANNA;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;KECHOUD;LEILA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;BRIENZA;NICOLA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;PICCIRILLI;EDUARDO MARIA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO DEMOCRATICO;PETRONE;ANNA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;SOMMA;EMMANUELE;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;CUOMO;ROSARIA;2
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;ZINGARELLI;FELICE;1
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;BONANNO;SARA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;DEL SOLDATO;FLAVIO;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;CALCAGNO;STEFANIA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;DI LIBERTO;LUIGI;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;CAPPELLETTI;LUCA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;GUBELLO;LUIGI;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;AMICI;MONICA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;PINASSI;MICHELE;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;BARGU;CRISTINA DIANA;0
IRLANDA;IV : ITALIA MERIDIONALE;PARTITO PIRATA;TALARICO;ROSARIA;0
IRLANDA;IV : ITALIA MERIDIONALE;POPOLARI PER L'ITALIA;ARBIA;SILVANA;1
IRLANDA;IV : ITALIA MERIDIONALE;POPOLARI PER L'ITALIA;SBANO;LUCIA;0
IRLANDA;IV : ITALIA MERIDIONALE;POPOLARI PER L'ITALIA;TOMACIELLO;LOREDANA;0
IRLANDA;IV : ITALIA MERIDIONALE;POPOLARI PER L'ITALIA;CARTELLINO;COSIMO DAMIANO;0
IRLANDA;IV : ITALIA MERIDIONALE;POPOLARI PER L'ITALIA;SPINELLI;CRISTINA;0
